frequency_hz,frequency_mhz,office_s11_real,office_s11_imag,office_swr,office_resistance_ohm,office_reactance_ohm,outdoor_s11_real_interpolated,outdoor_s11_imag_interpolated,outdoor_swr_interpolated
11641375,11.641375,-0.0355100259223,-0.542284157161,3.380638526323586,25.78641348915792,-39.68843404159066,0.6626065117163147,0.0723030761287818,4.997714829434719
11642713,11.642713,-0.03790276669365,-0.5433596002834999,3.3925149110275536,25.622333235593537,-39.589566651117714,0.662792712614579,0.07209083038265852,5.000632164173851
11644050,11.64405,-0.03873970864975,-0.5425405276085,3.3852134577901096,25.636547752183578,-39.50546241974077,0.6628809149889658,0.07187372557938851,5.001789088476315
11645388,11.645388,-0.04014473539665,-0.541268215423,3.3740217168284152,25.653913193160008,-39.36861591498871,0.6629517539277149,0.0716555647106146,5.0026347653572945
11646725,11.646725,-0.041449267129549994,-0.543687886254,3.3981716336961623,25.455686655227936,-39.391590237032496,0.6630144388068947,0.07144257522393432,5.0033459317714755
11648063,11.648063,-0.0425752282045,-0.541198913451,3.375132544835642,25.556629217417576,-39.221309436738046,0.663015346824579,0.07126764757046686,5.003024917535895
11649400,11.6494,-0.04424958678,-0.5440482184775,3.4037804151464255,25.31846463638087,-39.24050056867919,0.6630162541636252,0.07109285065515596,5.002704994792227
11650738,11.650738,-0.04433592013065,-0.542249038309,3.3865280284142054,25.421202413164973,-39.16084249168675,0.6630391370267122,0.07090872308911388,5.002761700311051
11652075,11.652075,-0.04648363051125,-0.5426357168955,3.391965666465239,25.309265620314175,-39.050297727818595,0.6630973160388646,0.07070994901374009,5.00342375497588
11653413,11.653413,-0.047615586107499996,-0.543924840575,3.4053350045555764,25.18667921383497,-39.037126830749884,0.6631555385656109,0.07051102626665696,5.0040875751838305
11654750,11.65475,-0.0482703421342,-0.541747917002,3.384946915158622,25.287224636581357,-38.908567269671046,0.663196523511881,0.07032132318334802,5.004461169970775
11656088,11.656088,-0.05094559748515,-0.5442737429210001,3.4116304507289543,25.028926569499752,-38.85669704411462,0.6632283027510979,0.07013635099647497,5.004679741641099
11657425,11.657425,-0.0516342648657,-0.5415842947805,3.386350776657016,25.157093885128617,-38.70537795259775,0.663260058239015,0.06995151705488359,5.004899113043385
11658763,11.658763,-0.053629307099000004,-0.5439724134005,3.4112097177996974,24.93590367704965,-38.68824082521649,0.6634618428636186,0.06971701997974603,5.008076223307884
11660100,11.6601,-0.0532321254275,-0.542494161806,3.3965668164542713,25.038027716925917,-38.650256640573076,0.6636786937914884,0.06947826521111095,5.011521183036046
11661438,11.661438,-0.05520498978685,-0.5426824873935,3.400276963442211,24.945566731248118,-38.543834578573104,0.663868569108144,0.06923973662881666,5.014487037509049
11662775,11.662775,-0.05710504526215,-0.5444573040475,3.419340874973889,24.764936143640913,-38.50735151865208,0.6639391166363311,0.06900316398077141,5.015313189641934
11664113,11.664113,-0.0573184082348,-0.5416568814155001,3.392526442677657,24.91728370707369,-38.37960442270315,0.6640097169300591,0.06876641438983308,5.0161417843091805
11665450,11.66545,-0.05998709578285,-0.544095102451,3.418834221910802,24.667374141063792,-38.32702562574588,0.6640311995400725,0.06856990909655171,5.016162691860883
11666788,11.666788,-0.0598506896071,-0.5431243944415001,3.4092889613411685,24.72854174431404,-38.29491680325556,0.6639932893205502,0.0684217712753226,5.0152053165789745
11668125,11.668125,-0.0620827106932,-0.5440242018415,3.4204278372004975,24.585401947128766,-38.20442923586514,0.6639554074345253,0.06827374416995391,5.014249518219693
11669463,11.669463,-0.0629495478981,-0.5434211795105,3.4155475949703473,24.584140918099134,-38.13031569620297,0.6640140271419896,0.06809437927129443,5.01497285859948
11670800,11.6708,-0.0640544472437,-0.5417729483005,3.400889555101334,24.6322656344436,-37.99969324488719,0.664110164479621,0.06790299743848605,5.0163505800098935
11672138,11.672138,-0.06607777925585001,-0.5442367694885,3.427065427038007,24.409593858508355,-37.986381264576664,0.6642063737225162,0.06771147246294558,5.017731051821713
11673475,11.673475,-0.0664441392871,-0.5416986356985001,3.4029433185314653,24.537914370171396,-37.861417241342686,0.6642516622043337,0.06747874908158234,5.018120266803209
11674813,11.674813,-0.06861643725065,-0.5444975681255,3.4326632914476565,24.291056105489996,-37.85389965270234,0.6642963291979267,0.06724531880909765,5.018498556272192
11676150,11.67615,-0.0685236872617,-0.5431719143945,3.419666273038297,24.36940445344571,-37.804844451205355,0.6643635155377907,0.06702200816607674,5.019302684284238
11677488,11.677488,-0.07012881999165,-0.542894476062,3.418963811697915,24.31914099214031,-37.703359031691846,0.6644969341558082,0.06682771505226875,5.021355478551906
11678825,11.678825,-0.07217784336885,-0.544099430618,3.4332721097571084,24.167873818133238,-37.63806365163915,0.6646302530588646,0.06663356715005554,5.0234092965290005
11680163,11.680163,-0.07213602338194999,-0.5420628368980001,3.413467691932519,24.283257136509793,-37.556981781494734,0.6647541968237893,0.06640567459728482,5.025235434141594
11681500,11.6815,-0.07535653850474999,-0.544252952986,3.4389704028313877,24.029625908062975,-37.467426910274185,0.664869366903658,0.06614716788433639,5.026850609836179
11682838,11.682838,-0.07535454683625001,-0.5417065155255,3.414256157081265,24.170907060879642,-37.36336423696088,0.6649846231241998,0.06588846782306114,5.028469825616202
11684175,11.684175,-0.07788512320470001,-0.5436820253854999,3.4368761908514083,23.958112835767416,-37.30425043875774,0.6650356656190602,0.06568883261780875,5.029035745373114
11685513,11.685513,-0.077345590975,-0.5429095409415,3.4286134704175333,24.022784755501405,-37.30249274464548,0.6650695922578569,0.0655047961369101,5.029321068022405
11686850,11.68685,-0.07920542334915,-0.5424726572045,3.426977384290203,23.970824129231072,-37.18212367434386,0.6651040168049973,0.06532140891882518,5.0296175248227035
11688188,11.688188,-0.0816614147464,-0.544181810213,3.4471608392225646,23.77687604211302,-37.11700667983063,0.6651472784838285,0.06514650146677822,5.0300898754694074
11689525,11.689525,-0.0810762347432,-0.5417240429595,3.4224062612365915,23.935375692778553,-37.048793924820366,0.6651905078295663,0.0649717247377896,5.030562810928938
11690863,11.690863,-0.08445615363055001,-0.5437077001225,3.4466979146378693,23.689152827378773,-36.94511730476003,0.6652348232582637,0.06478448317575644,5.031034368468647
11692200,11.6922,-0.08404218097784999,-0.5433347663404999,3.442431573532827,23.72630469044738,-36.95249616209466,0.6652813063304938,0.06457162167759561,5.031501204581683
11693538,11.693538,-0.086376322865,-0.5433614446999999,3.446263324094341,23.629910394031516,-36.82669959091524,0.6653278241694197,0.06435860097113401,5.031969737699114
11694875,11.694875,-0.0874511245379,-0.5431399042139999,3.445779403989681,23.598217275292,-36.75947155621344,0.6654492705631956,0.06414276790621559,5.03379205944992
11696213,11.696213,-0.087961296964,-0.541371144405,3.429389588438269,23.67305384624311,-36.65982014603923,0.6656227515973472,0.06392471434365062,5.036556595020888
11697550,11.69755,-0.09073211897835,-0.543594139658,3.4554766055389803,23.44052133318239,-36.60095482247248,0.6657961029745225,0.06370682375086334,5.039323083089327
11698888,11.698888,-0.09012751679065001,-0.5412758673410001,3.4319179295468163,23.589762577173037,-36.539177254826676,0.6658906617434582,0.06346320740981311,5.040617649871006
11700225,11.700225,-0.0930079491712,-0.5437745338819999,3.461012636967689,23.33866051476876,-36.48619021223805,0.6659720975556566,0.06321554553232654,5.0416690765282475
11701563,11.701563,-0.09282555641365,-0.5428382047225,3.451543401165805,23.396161881727373,-36.458006051899126,0.6660446472738099,0.0629786367293418,5.0425796008401065
11702900,11.7029,-0.09411559980180001,-0.5419740447404999,3.4452850438709826,23.389951106314136,-36.353972698681886,0.6660548798505882,0.06281802558094118,5.042489911104437
11704238,11.704238,-0.09663799048725,-0.543378670251,3.463340614059289,23.212904886062603,-36.2766302529113,0.6660651200807524,0.06265729430453128,5.042400863841657
11705575,11.705575,-0.09597034530644999,-0.541461256255,3.4434622984352723,23.341858848523398,-36.234351776273975,0.6660949411340561,0.062476470561127914,5.042634166226605
11706913,11.706913,-0.0999390471457,-0.543089389427,3.46636139318625,23.094782121743417,-36.090182174920905,0.6661551039958219,0.062264226042596744,5.043366615995148
11708250,11.70825,-0.0991552439302,-0.5408431321145,3.443035558698515,23.245103672372885,-36.0405061077369,0.666215221892818,0.06205214015225582,5.044099978919398
11709588,11.709588,-0.1019400147235,-0.542279047584,3.4620689207220354,23.056553015698928,-35.952082200285616,0.6662699348710946,0.06184595441879387,5.044746441370279
11710925,11.710925,-0.1017555006885,-0.5420542972385001,3.45953230475353,23.075826577167604,-35.952682601226556,0.666321800792751,0.06164304247594733,5.045347957453172
11712263,11.712263,-0.10310668530700001,-0.5411568686135,3.453269562907885,23.06817607716024,-35.84544077911316,0.6663737055071686,0.061439978766501806,5.045951212974127
11713600,11.7136,-0.106115151073,-0.5427904328455,3.4749325631120858,22.861226239356174,-35.75430323845548,0.6665457384826361,0.061185457382146105,5.04865725026328
11714938,11.714938,-0.1050772796265,-0.540635694924,3.45188785016682,23.01551872121953,-35.721298801315285,0.6667273073244725,0.06092670542049149,5.051534520940818
11716275,11.716275,-0.1089513490225,-0.542327892826,3.475910835368076,22.770963090767843,-35.58832685196004,0.666883982187714,0.060674061019153215,5.053972383058816
11717613,11.717613,-0.1082043547505,-0.542044513664,3.4716622773160135,22.81576525208806,-35.615620795883046,0.6669381411275581,0.0604457443026586,5.0545824809198665
11718950,11.71895,-0.1101607625725,-0.5418523036615,3.4736422962598414,22.74682208721312,-35.50659909891698,0.6669922595898686,0.06021759822646033,5.055193720927937
11720288,11.720288,-0.1118510028165,-0.541956265715,3.478060017101169,22.673360903725605,-35.42361628722823,0.6670278417035069,0.060015646642214635,5.055511082815152
11721625,11.721625,-0.1115813943495,-0.5399452181935,3.4578577590039954,22.787771825000863,-35.356303676590464,0.6670417704948837,0.059844539695169764,5.055484706624663
11722963,11.722963,-0.11522059807849999,-0.5417821459915,3.483285827840479,22.546711029694638,-35.243711292648264,0.6670557097042047,0.05967330476985486,5.055459118601655
11724300,11.7243,-0.11414067904399999,-0.5399155389215,3.462777592838266,22.685765905625292,-35.22371564830712,0.6671051371644118,0.05946563522659042,5.056023141669156
11725638,11.725638,-0.11740489929049999,-0.54207747686,3.4908069764444516,22.443898487662572,-35.14411448439938,0.6671677914700354,0.05924422516923267,5.056807849905966
11726975,11.726975,-0.1173435716065,-0.5414113761835,3.4841215611719454,22.480276347238796,-35.120483225135395,0.6672303989488235,0.059022980590243634,5.057593573384269
11728313,11.728313,-0.11767537900950001,-0.5403310562704999,3.4742380439262766,22.521889360988023,-35.06011657506676,0.6673032925639294,0.05882402825935765,5.058604867057323
11729650,11.72965,-0.1210383805775,-0.5413517593885,3.491535314034573,22.33491404788612,-34.93068004046981,0.6673761700778099,0.0586253087968673,5.05961772520131
11730988,11.730988,-0.1199730878245,-0.5400595836175,3.476526170688493,22.443087868246128,-34.93261069878639,0.6674744392645492,0.058411556954849383,5.061072585176653
11732325,11.732325,-0.124283096422,-0.5410909533525,3.4962086799247425,22.217943574626815,-34.75679396258085,0.6676432821866403,0.058156464767243225,5.063755830163116
11733663,11.733663,-0.122866254018,-0.539128224081,3.473787492776762,22.373511796384864,-34.74910991907394,0.6678122513936394,0.057901181785181124,5.066445447354481
11735000,11.735,-0.12576658635,-0.540209634907,3.490914084009541,22.20262291560705,-34.64710450416708,0.6679124998514815,0.0576483534888699,5.06788262802623
11736338,11.736338,-0.12689605220400002,-0.540140601987,3.492830787239651,22.160760630034304,-34.5878899924397,0.6679522023075439,0.057397336825896005,5.068214350590722
11737675,11.737675,-0.128954474215,-0.540704339653,3.503176723708886,22.050221158230798,-34.50791696476735,0.6679918750906196,0.057146507768798774,5.068547624433325
11739013,11.739013,-0.1274448862735,-0.5388271636465,3.4812291487687688,22.204222986105044,-34.50775922492811,0.6680258887475248,0.05696000606391713,5.068879443946457
11740350,11.74035,-0.1318099652595,-0.5401618159685,3.5046199578589197,21.962905168141372,-34.34464683219127,0.6680584398784719,0.05678994151896348,5.069211077009006
11741688,11.741688,-0.130435141497,-0.53840360435,3.4840850407799127,22.105020100124133,-34.34217611301944,0.6680907788774476,0.05661705539769574,5.0695352788644055
11743025,11.743025,-0.1340985907025,-0.5401018551045,3.5095846534364905,21.87439292748359,-34.22938117804864,0.6681197371495664,0.05640605468243543,5.069739214631978
11744363,11.744363,-0.134741643054,-0.539972157678,3.50988427959763,21.855085839464916,-34.19258117332297,0.6681487170808266,0.05619489615063417,5.069944560936088
11745700,11.7457,-0.133666052438,-0.538788740551,3.495609846356466,21.956318036827327,-34.198125529448795,0.6682161400081205,0.05598575289730917,5.070860125159615
11747038,11.747038,-0.1374772221385,-0.5391234487555,3.5083207760750503,21.787384226356505,-34.024648061512636,0.668360773217188,0.05578017927352909,5.073201336102277
11748375,11.748375,-0.13699920754650002,-0.537363413899,3.489864625141149,21.89251077178439,-33.977512706856245,0.6685052983296867,0.055574759292218195,5.0755438947472555
11749713,11.749713,-0.1408266714595,-0.5393503647994999,3.5190844336093607,21.642672190628275,-33.870615359818146,0.6686388990857237,0.0553264552807977,5.077623134290236
11751050,11.75105,-0.138916033607,-0.5386653775835,3.507443895740624,21.752228456272594,-33.93616394305021,0.6687650550952312,0.05504988893799836,5.0795256562129145
11752388,11.752388,-0.1417130497255,-0.537955197007,3.507629516946466,21.674922300641104,-33.77196832073805,0.6688913054622626,0.05477311573929565,5.081433050319673
11753725,11.753725,-0.142812920137,-0.5388250101815,3.519056538579937,21.58895147929819,-33.7534839080149,0.6689359567700793,0.0545532412997565,5.08192487628508
11755063,11.755063,-0.14286545310249998,-0.537334335986,3.5045293780383084,21.658863508068055,-33.69142687452097,0.6689681956794709,0.0543418592791246,5.0822020255915366
11756400,11.7564,-0.147320090633,-0.538180490332,3.5246800210667573,21.44042427460938,-33.510999135753764,0.6690039052311942,0.054133053009827084,5.082548289389288
11757738,11.757738,-0.1460010866455,-0.5384836093315,3.5241247976762287,21.47839923861977,-33.58630882621166,0.6690621216869715,0.053939643062888426,5.083333788048186
11759075,11.759075,-0.149427094589,-0.537551763899,3.52421138209245,21.386578205718788,-33.38531100741052,0.6691202946326922,0.05374637766747962,5.08411997624298
11760413,11.760413,-0.1480745346185,-0.5364373683685,3.5095725217093565,21.49369805004543,-33.40540189722324,0.6691721296409916,0.05354602599176723,5.084780018600343
11761750,11.76175,-0.150646533455,-0.5372139991155,3.5242380110567835,21.354104586359107,-33.31381337676689,0.6692144438594296,0.05333550949715677,5.085250669489688
11763088,11.763088,-0.15340168602249998,-0.537309903426,3.5328761713180015,21.2399663591913,-33.1869979976619,0.6692567897264977,0.05312483554817488,5.085723000653329
11764425,11.764425,-0.1513729317125,-0.5361190667444999,3.5154816439187453,21.37715360643404,-33.23567188733902,0.6693808965746895,0.05288172299075034,5.087659259066079
11765763,11.765763,-0.1560991349785,-0.536749313574,3.5350164609210983,21.159230346108387,-33.03753708235249,0.6695455201385292,0.05262231883836594,5.090323853842911
11767100,11.7671,-0.15420197314400003,-0.5360899525280001,3.523113985245542,21.26574782854327,-33.10066371330807,0.6697100206653256,0.05236310856053489,5.092990823247123
11768438,11.768438,-0.158242571785,-0.5366573639785,3.540309744826195,21.07845313396301,-32.933321761568436,0.6697964636129861,0.052115162236105336,5.094232902221159
11769775,11.769775,-0.15916899412899999,-0.5366513740655,3.5429600437776374,21.04198782168255,-32.889751687584976,0.6698775423649768,0.0518681779087736,5.095379296040372
11771113,11.771113,-0.15762749354549999,-0.535803813664,3.530102296989895,21.14286148762802,-32.928223208740306,0.6699448908693056,0.05163330763557579,5.096290784882582
11772450,11.77245,-0.16181338293949998,-0.5357314515314999,3.541690933463251,20.97997519205451,-32.730045717926956,0.669958429621751,0.05144655581631874,5.096275439991915
11773788,11.773788,-0.16073341156999998,-0.5342411451325,3.523830555208841,21.09219592562555,-32.721015680868746,0.6699719785004137,0.05125966431731655,5.096261054340725
11775125,11.775125,-0.16497175742,-0.5355912635494999,3.54982621570402,20.86128779069712,-32.57820322495713,0.6700115730626129,0.051059223779580984,5.096711125350656
11776463,11.776463,-0.16359337456200002,-0.5354481372805,3.544232599824109,20.922522234140565,-32.636257004986895,0.6700804595181811,0.050843260049905366,5.097683519046386
11777800,11.7778,-0.165393820124,-0.5343855511295,3.5392155857275815,20.900179642163472,-32.51092542195456,0.670149294489104,0.05062745772809945,5.098656840552332
11779138,11.779138,-0.1675953748465,-0.535313602225,3.555141494361641,20.77023525743637,-32.44640256557155,0.6702077070180008,0.05040855863471855,5.099434162701757
11780475,11.780475,-0.166675773608,-0.534269463613,3.541994232393483,20.854647304013213,-32.44729621198321,0.6702623682642681,0.050188784064659646,5.1001422374158425
11781813,11.781813,-0.1714829755895,-0.5339567198849999,3.5539147861273563,20.678467462675943,-32.21493051051676,0.6703176777522392,0.04996862492232394,5.10086335494979
11783150,11.78315,-0.1705291949535,-0.5348171194495,3.559404262347092,20.67696224432643,-32.29244475226722,0.6704738437374528,0.049712050531762385,5.103408695870529
11784488,11.784488,-0.173339165461,-0.5333529761875,3.5538747929220245,20.63243988601606,-32.10667736791192,0.6706301265259464,0.049455284238141314,5.1059600527947975
11785825,11.785825,-0.1720082496435,-0.5329867524195,3.5460238423596735,20.701794756897815,-32.15260642505836,0.6707572963729973,0.04919511570162736,5.107969231172758
11787163,11.787163,-0.17465066435850002,-0.533023135588,3.5548423937498526,20.595472422829353,-32.034221927318825,0.6708072864687188,0.048925174155172585,5.108531995279576
11788500,11.7885,-0.1779316717575,-0.5327626982365,3.5629816170760487,20.47747312400603,-31.876015941072176,0.6708572392026347,0.04865543435875253,5.1090965057431585
11789838,11.789838,-0.175531399386,-0.532419508433,3.5517486213412073,20.58787692537311,-31.97053073492224,0.6709009302818177,0.04844463766141327,5.109625801879469
11791175,11.791175,-0.18026948018900002,-0.5322258458535001,3.565444344678381,20.40918694523893,-31.750028029011006,0.6709392346269206,0.048284270843233106,5.110123694666486
11792513,11.792513,-0.1783489608445,-0.5323155775565,3.559947463727713,20.48105869677738,-31.839605001289335,0.6709775676214963,0.04812378407978878,5.11062277664642
11793850,11.79385,-0.182170752081,-0.5321693346395,3.5712812079086755,20.336664679094135,-31.66295222339458,0.6710296299113762,0.04790039431172188,5.11129470683815
11795188,11.795188,-0.183692243407,-0.532052576426,3.5752993373915944,20.28186278849488,-31.590682781706718,0.6710850074708701,0.04766182911591789,5.112009893382642
11796525,11.796525,-0.1818894585445,-0.532224376059,3.570874227742907,20.34530893883124,-31.67765638992489,0.6711419806268413,0.04742382256557825,5.1127573438849145
11797863,11.797863,-0.1863570849365,-0.5309531130735,3.573601860329971,20.225473481817097,-31.429351445418376,0.671219261042798,0.04719034639412922,5.113891114861824
11799200,11.7992,-0.184642328104,-0.5300409105085,3.5587247605485444,20.333532627452733,-31.469118390189372,0.6712964837005965,0.04695704471907141,5.115026035069094
11800538,11.800538,-0.1893153754445,-0.5306145272055001,3.5805962427365543,20.12378302174876,-31.285812613025158,0.6714032419422512,0.04671226004373379,5.116699183672033
11801875,11.801875,-0.187969322603,-0.5311487997895,3.5811495850234536,20.15331442164687,-31.36600251146844,0.6715665166807442,0.04644594642610164,5.119402682441464
11803213,11.803213,-0.1892209935695,-0.5298181604375001,3.572409673860232,20.162440723022684,-31.258559575289357,0.6717299135394604,0.046179433621021754,5.122112734398452
11804550,11.80455,-0.191959069991,-0.5303172041640001,3.5870498368725063,20.032734194520074,-31.158422074240253,0.6718220526318386,0.04591599198476607,5.1234980884767065
11805888,11.805888,-0.1905620146475,-0.5294684767419999,3.573700166084797,20.12484987200488,-31.186025580099603,0.6718686648347245,0.04565419416260853,5.124036306477962
11807225,11.807225,-0.1956638522895,-0.5287700120805,3.5851611316857093,19.954189996694662,-30.936519339281414,0.6719152422003886,0.04539259200399521,5.124576160876056
11808563,11.808563,-0.195257630539,-0.5301391607395001,3.597215473988116,19.910849093990915,-31.007941650672336,0.6719405473139953,0.045224085429202324,5.12483707702523
11809900,11.8099,-0.19717640876499998,-0.528300335146,3.5860721243450566,19.914945863318724,-30.852670551208725,0.6719628385940958,0.04506881779550506,5.125059027497896
11811238,11.811238,-0.1961661879825,-0.5284833556190001,3.584170893258723,19.946812925561776,-30.903503861869854,0.6719892050263169,0.04489983726135065,5.125340801164988
11812575,11.812575,-0.1983628050155,-0.5277994169825,3.58551500067074,19.889823246745532,-30.781836525846735,0.6720396112655116,0.04465037853813256,5.125973272275645
11813913,11.813913,-0.2020956992815,-0.527235277585,3.5939121964077057,19.767147384462955,-30.599644720089074,0.6720900552057081,0.044400733233969654,5.126608122272566
11815250,11.81525,-0.1995959609885,-0.5278616973054999,3.5907067994705804,19.838621487320477,-30.731291597043608,0.6721691152646977,0.04416258364704705,5.127795088901125
11816588,11.816588,-0.2045532727375,-0.5266805353170001,3.597789331945619,19.69419179746802,-30.473184603081766,0.6722892661337767,0.043940450387181175,5.12977401214923
11817925,11.817925,-0.2026106684815,-0.5275298837115,3.598766299106599,19.734339791018265,-30.589241493345355,0.672409327204,0.043718483146194115,5.13175420150624
11819263,11.819263,-0.205874856477,-0.5268541625395,3.604580083838224,19.634940025962845,-30.423934800374298,0.6725257388172869,0.04345027323653015,5.133612518606261
11820600,11.8206,-0.2079372709545,-0.526453249284,3.608622611491556,19.57100102916984,-30.32101122172144,0.6726402939569002,0.04316045965107168,5.135413162438828
11821938,11.821938,-0.206327984972,-0.5272795254645,3.610536823467975,19.59915504920699,-30.421419302419494,0.6727549347772459,0.04287042930152536,5.137218671766977
11823275,11.823275,-0.210757141523,-0.525048578456,3.605843631171212,19.51946361297458,-30.147330371391845,0.6728089508585827,0.04264856489553105,5.137968962089145
11824613,11.824613,-0.2084601505085,-0.5249525412630001,3.595885191682063,19.61372047689653,-30.240053390045095,0.6728595590623486,0.04243040490339425,5.138661158099621
11825950,11.82595,-0.2133098033535,-0.5249415843059999,3.614948844345248,19.423852553030727,-30.03640706362629,0.6729073089664733,0.04221155085829261,5.139300294622755
11827288,11.827288,-0.212605596491,-0.5255808906774999,3.6184429960243905,19.424742164404442,-30.090837389677418,0.6729446757782533,0.04198936699647478,5.139741696894855
11828625,11.828625,-0.2128019965875,-0.5245274520175001,3.6088365510705978,19.461035541686332,-30.04135884480227,0.6729820146626703,0.04176734919135486,5.140184234931057
11829963,11.829963,-0.2163582519275,-0.5244457440915,3.622374880343627,19.325119090259683,-29.890259393488407,0.6730194126398071,0.04153023830961341,5.140611821336518
11831300,11.8313,-0.21465624713050002,-0.5243519155415,3.614549472262135,19.395654802154258,-29.957236552916566,0.6730568163268399,0.04127718251749836,5.141022763837352
11832638,11.832638,-0.21958148128,-0.5225458429965,3.616879865385197,19.277352735729043,-29.682799584545535,0.6730942479897045,0.04102393745403543,5.141435887505527
11833975,11.833975,-0.21946684373449998,-0.524397860165,3.6346783134976217,19.205608935109222,-29.759950771476937,0.6732197183787894,0.04080449327636635,5.14354738491942
11835313,11.835313,-0.2209344732005,-0.5228206772355,3.625193706002478,19.213091608432002,-29.637983219055773,0.6733749832889995,0.04059622055303212,5.146236158332291
11836650,11.83665,-0.2207879248185,-0.5227710304245,3.6240947838131214,19.220862354549286,-29.642053958995575,0.6735292040474118,0.040386852417878934,5.14890766541325
11837988,11.837988,-0.22203316294199998,-0.5219754038644999,3.621459962164176,19.204722354066032,-29.559887567313652,0.6736223784478589,0.04009488300768955,5.150337118513984
11839325,11.839325,-0.225958472146,-0.520862639174,3.6270939451149684,19.096419698187535,-29.356413238430054,0.6737154832112353,0.03980313181081122,5.1517686377690834
11840663,11.840663,-0.223751246431,-0.5221640619929999,3.6305346988531877,19.129801547358962,-29.497087815856393,0.6737882831711275,0.0395355447087397,5.152846371286888
11842000,11.842,-0.2285599195595,-0.520085103803,3.6306123026275015,19.026114908194117,-29.220759659828136,0.6738093227836525,0.039330034638722706,5.15301668057234
11843338,11.843338,-0.2270511876905,-0.5217392607655,3.6404005402595088,19.018185900006596,-29.34636928930466,0.6738303781326118,0.03912437085885529,5.153188322719143
11844675,11.844675,-0.2297438518325,-0.5206519721255001,3.641314730244827,18.95701591305816,-29.1951907492955,0.6738681833945663,0.038905674734558686,5.1536635429166795
11846013,11.846013,-0.2319577908095,-0.5196055879235,3.6406870836165104,18.91262087789982,-29.065429963377177,0.6739197590686096,0.0386760069538394,5.1543886427787164
11847350,11.84735,-0.2303725877435,-0.5212809483495,3.650264891164318,18.907183854104048,-29.194410299271944,0.6739712961958113,0.038446510823180444,5.155114883337865
11848688,11.848688,-0.23467194606800001,-0.5180511536905,3.63741038111667,18.86867385456458,-28.896336437474226,0.6740221565233341,0.03820347278416599,5.155815481745126
11850025,11.850025,-0.232586685185,-0.518851137163,3.636041290692549,18.9182512157127,-29.010789621819455,0.674072818610922,0.037957621634897125,5.156511183533283
11851363,11.851363,-0.2373164899315,-0.5178983572905,3.647727946139519,18.771485546081266,-28.78539135505634,0.6741324498393625,0.03770994692475406,5.1573765978024575
11852700,11.8527,-0.2368834560245,-0.518863214624,3.655271653741503,18.750133345666946,-28.840158722969303,0.6742887851944924,0.03744469533531231,5.160056946857552
11854038,11.854038,-0.2364550318195,-0.518448289354,3.649261922591911,18.78328757329718,-28.840982373652523,0.6744452374795814,0.037179245352759537,5.162743743771833
11855375,11.855375,-0.2403807532465,-0.517137608238,3.6541453217127335,18.682028239935967,-28.6348040470415,0.6745652609188973,0.03691201372384993,5.16474187734295
11856713,11.856713,-0.238725814974,-0.51791254891,3.654232786117228,18.71597922828752,-28.73022223543149,0.6746183401330096,0.036640926948088674,5.165468670373879
11858050,11.85805,-0.24347561934950002,-0.5154726747580001,3.6520401402556444,18.62661479132034,-28.448603362705768,0.6746713796765582,0.03637004277828837,5.1661971949252665
11859388,11.859388,-0.2438568136805,-0.5173307152405,3.6720690341048217,18.539198961274064,-28.506040591384764,0.6747095169859404,0.03615672787256782,5.166703567292715
11860725,11.860725,-0.2447269787565,-0.5160002014525,3.663018260939944,18.557280135123793,-28.420345155609983,0.6747384293234213,0.035979129922869495,5.16707229219236
11862063,11.862063,-0.2450022731785,-0.515702252828,3.661375975827355,18.55816880898507,-28.398022129142625,0.6747673632856873,0.035801399140000106,5.167442238730791
11863400,11.8634,-0.24576727484049998,-0.515122632585,3.659263950479215,18.550921252466065,-28.345688424203054,0.6748223301941765,0.03555609498001628,5.1682399516066475
11864738,11.864738,-0.249719653225,-0.513331208135,3.6603667133337994,18.466229083234673,-28.122989024816793,0.674880682735353,0.03530191617236884,5.169095114394921
11866075,11.866075,-0.2478520260625,-0.5155369588800001,3.6731356319822535,18.453733236790868,-28.280940944764215,0.674941894730844,0.035049330989591926,5.170008300492426
11867413,11.867413,-0.252201141197,-0.512539125253,3.6644869501551844,18.399976456749403,-27.996831297371227,0.675019195088675,0.03480431360276949,5.171236948220514
11868750,11.86875,-0.2514796047045,-0.5146913351255,3.6821197889711184,18.34546901870043,-28.10818535657989,0.6750964376734433,0.03455947933805978,5.172466907413051
11870088,11.870088,-0.2520472516395,-0.5139437286099999,3.6774998368139302,18.352127239975108,-28.057365315995778,0.6752005992863814,0.03429965567340241,5.174196984124467
11871425,11.871425,-0.255635253467,-0.51158068048,3.671753802787066,18.30286484259173,-27.828484409326027,0.6753416313881628,0.03401965978619658,5.176612991291215
11872763,11.872763,-0.257185149564,-0.511860385942,3.6820824175362357,18.231996531339888,-27.78051911465638,0.6754827689739396,0.03373945447798312,5.179035022916409
11874100,11.8741,-0.25833359682650003,-0.5118830915954999,3.687973677482409,18.186554764724445,-27.737910317454187,0.6755465168019371,0.033461624542900956,5.179987137371962
11875438,11.875438,-0.2572636738605,-0.512569515272,3.6894262478901574,18.202059547352118,-27.805063750388104,0.6755752561721455,0.03318456928244996,5.180274640588339
11876775,11.876775,-0.2576182249215,-0.5108979940380001,3.6748055646913182,18.251618849158323,-27.726709480580002,0.6756039740630041,0.03290772108871081,5.180564137590432
